epoch, batch, loss
37, 43, 1.3118757009506226
37, 44, 1.3111110925674438
37, 45, 1.311755895614624
37, 46, 1.3118892908096313
37, 47, 1.312272071838379
37, 48, 1.3109270334243774
37, 49, 1.3113903999328613
38, 0, 1.3111519813537598
38, 1, 1.3112492561340332
38, 2, 1.3115006685256958
38, 3, 1.3120583295822144
38, 4, 1.3113900423049927
38, 5, 1.311920404434204
38, 6, 1.3113362789154053
38, 7, 1.3112069368362427
38, 8, 1.3118371963500977
38, 9, 1.3116374015808105
38, 10, 1.3109683990478516
38, 11, 1.3115568161010742
38, 12, 1.3111387491226196
38, 13, 1.310910701751709
38, 14, 1.3111361265182495
38, 15, 1.3112666606903076
38, 16, 1.3115559816360474
38, 17, 1.3114615678787231
38, 18, 1.3115395307540894
38, 19, 1.3116403818130493
38, 20, 1.3116446733474731
38, 21, 1.3116728067398071
38, 22, 1.3113020658493042
38, 23, 1.311204195022583
38, 24, 1.3111495971679688
38, 25, 1.3109850883483887
38, 26, 1.311640977859497
38, 27, 1.3116369247436523
38, 28, 1.3114806413650513
38, 29, 1.3114923238754272
38, 30, 1.3117364645004272
38, 31, 1.3123245239257812
38, 32, 1.3113362789154053
38, 33, 1.3114778995513916
38, 34, 1.311357021331787
38, 35, 1.3105247020721436
38, 36, 1.3109015226364136
38, 37, 1.311315655708313
38, 38, 1.311496615409851
38, 39, 1.3119477033615112
38, 40, 1.3111809492111206
38, 41, 1.311555027961731
38, 42, 1.3116623163223267
38, 43, 1.3115599155426025
38, 44, 1.311322569847107
38, 45, 1.310688853263855
38, 46, 1.3118934631347656
38, 47, 1.3114573955535889
38, 48, 1.311777114868164
38, 49, 1.3109614849090576
39, 0, 1.311324954032898
39, 1, 1.3112339973449707
39, 2, 1.310808777809143
39, 3, 1.3119165897369385
39, 4, 1.3112211227416992
39, 5, 1.3117278814315796
39, 6, 1.3108124732971191
39, 7, 1.3115804195404053
39, 8, 1.3113209009170532
39, 9, 1.310221791267395
39, 10, 1.3112971782684326
39, 11, 1.3111788034439087
39, 12, 1.311509370803833
39, 13, 1.3110688924789429
39, 14, 1.3114738464355469
39, 15, 1.3112975358963013
39, 16, 1.3111915588378906
39, 17, 1.3113259077072144
39, 18, 1.311009407043457
39, 19, 1.3113610744476318
39, 20, 1.3115322589874268
39, 21, 1.310884714126587
39, 22, 1.3112988471984863
39, 23, 1.3114720582962036
39, 24, 1.3115479946136475
39, 25, 1.3112021684646606
39, 26, 1.3114513158798218
39, 27, 1.3111191987991333
39, 28, 1.311653733253479
39, 29, 1.310688853263855
39, 30, 1.3113391399383545
39, 31, 1.3119200468063354
39, 32, 1.311255931854248
39, 33, 1.3116389513015747
39, 34, 1.3116687536239624
39, 35, 1.3116028308868408
39, 36, 1.3112449645996094
39, 37, 1.311442255973816
39, 38, 1.311429738998413
39, 39, 1.3114985227584839
39, 40, 1.3110241889953613
39, 41, 1.312193751335144
39, 42, 1.311221957206726
39, 43, 1.3113614320755005
39, 44, 1.3112595081329346
39, 45, 1.3121261596679688
39, 46, 1.311955213546753
39, 47, 1.3110411167144775
39, 48, 1.3113157749176025
39, 49, 1.31199049949646
